"Sentence","Label"
"[E1]shortspine spurdog or Squalus mitsukurii[/E1] feed on [E2]bony fishes including hake, snoek, conger eels and lantern fishes, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]shortspine spurdog or Squalus mitsukurii[/E1] breed by [E2]being Ovoviviparous with about 4 to 9 pups in a litter[/E2]","breed_by"
"[E1]Taiwan angelshark or Squatina formosa[/E1] live in [E2]the waters of the continental shelf off Taiwan;[/E2]","live_in"
"[E1]Taiwan angelshark or Squatina formosa[/E1] feed on [E2]bony fishes[/E2]","feed_on"
"[E1]Taiwan angelshark or Squatina formosa[/E1] breed by [E2]being lecithotrophic viviparous with litter sizes of up to 16 pups[/E2]","breed_by"
"[E1]Angular  angelshark or Squantina guggenheim[/E1] live in [E2]the Southwestern Atlantic in Argentina and southern Brazil;[/E2]","live_in"
"[E1]Angular  angelshark or Squantina guggenheim[/E1] feed on [E2]bony fish, crustaceans, and mollusks ;[/E2]","feed_on"
"[E1]Angular  angelshark or Squantina guggenheim[/E1] breed by [E2]giving birth to 3 to 9 live pups in shallow waters[/E2]","breed_by"
"[E1]Eyespot skate or Atlantoraja cyclophora[/E1] live in [E2]the southwestern Atlantic Ocean[/E2]","live_in"
"[E1]Eyespot skate or Atlantoraja cyclophora[/E1] feed on [E2]small benthic organisms, like fish and crustaceans[/E2]","feed_on"
"[E1]Eyespot skate or Atlantoraja cyclophora[/E1] breed by [E2]being oviparous, with females laying eggs that are later externally fertilized[/E2]","breed_by"
"[E1]La Plata skate or Atlantoraja platana[/E1] live in [E2]the southwestern Atlantic, specifically in the coastal waters of Argentina, Uruguay, and southern Brazil[/E2]","live_in"
"[E1]La Plata skate or Atlantoraja platana[/E1] feed on [E2]benthic invertebrates and small fishes[/E2]","feed_on"
"[E1]La Plata skate or Atlantoraja platana[/E1] breed by [E2]being oviparous, with females laying egg capsules that later hatch into young skates[/E2]","breed_by"
"[E1]Graytail skate or Bathyraja griseocauda[/E1] live in [E2]the deep waters of the Southeast Pacific Ocean around the southern tip of South America[/E2]","live_in"
"[E1]Graytail skate or Bathyraja griseocauda[/E1] feed on [E2]benthic invertebrates and small fish[/E2]","feed_on"
"[E1]Graytail skate or Bathyraja griseocauda[/E1] breed by [E2]being oviparous and its eggs are enclosed in a protective case[/E2]","breed_by"
"[E1]Mottled skate or Beringraja pulchra[/E1] live in [E2]the coastal waters of the Northwest Pacific, near Japan, China, and Korea[/E2]","live_in"
"[E1]Mottled skate or Beringraja pulchra[/E1] feed on [E2]crustaceans, mollusks, and small fish[/E2]","feed_on"
"[E1]Mottled skate or Beringraja pulchra[/E1] breed by [E2]being oviparous with eggs protected by a tough capsule[/E2]","breed_by"
"[E1]Winter skate or Leucoraja ocellata[/E1] live in [E2]the northwest Atlantic Ocean from the Gulf of St. Lawrence to North Carolina[/E2]","live_in"
"[E1]Winter skate or Leucoraja ocellata[/E1] feed on [E2]crustaceans, mollusks, and small fish[/E2]","feed_on"
"[E1]Winter skate or Leucoraja ocellata[/E1] breed by [E2]being oviparous with the female laying eggs encased in a tough, rectangular egg capsule[/E2]","breed_by"
"[E1]Sandy ray or Leucoraja circularis or sandy skate[/E1] live in [E2]the demersal zone of the offshore waters of Western Europe and the Mediterranean Sea;[/E2]","live_in"
"[E1]Sandy ray or Leucoraja circularis or sandy skate[/E1] feed on [E2]on benthic invertebrates and small bony fish;[/E2]","feed_on"
"[E1]Sandy ray or Leucoraja circularis or sandy skate[/E1] breed by [E2]being oviparous and laying paired eggs[/E2]","breed_by"
"[E1]rough ray or Raja radula[/E1] live in [E2]coastal areas of the Mediterranean Sea between 2 and 300m depth on sandy or muddy bottoms of the continental shelf;[/E2]","live_in"
"[E1]rough ray or Raja radula[/E1] feed on [E2]benthic animals, such as crustaceans, teleosts, and mollusks;[/E2]","feed_on"
"[E1]rough ray or Raja radula[/E1] breed by [E2]being oviparous and laying eggs[/E2]","breed_by"
"[E1]Undulate rays or Raja undulata[/E1] live in [E2]the eastern Atlantic Ocean and the Mediterranean Sea, primarily inhabiting sandy or muddy bottoms at depths ranging from 20 to 200 meters;[/E2]","live_in"
"[E1]Undulate rays or Raja undulata[/E1] feed on [E2]a variety of prey, including fish, crustaceans, and small invertebrates;[/E2]","feed_on"
"[E1]Undulate rays or Raja undulata[/E1] breed by [E2]oviparity with females laying egg cases anchored to the seafloor.[/E2]","breed_by"
"[E1]Bottlenose skates or white skate or Rostroraja alba[/E1] live in [E2]the coastlines of the eastern Atlantic Ocean, from the southern British Isles to South Africa and extends into the southwestern Indian Ocean to Mozambique.[/E2]","live_in"
"[E1]Bottlenose skates or white skate or Rostroraja alba primarily[/E1] feed on [E2]a diet of small fish and various invertebrates;[/E2]","feed_on"
"[E1]Bottlenose skates or white skate or Rostroraja alba[/E1] breed by [E2]oviparity with females depositing egg cases on the ocean floor.[/E2]","breed_by"
"[E1]Spotted eagle rays or Aetobatus narinari[/E1] live in [E2]warm waters across the globe, including the Atlantic Ocean, the Indian Ocean, and the Pacific Ocean and they inhabit coastal areas, coral reefs, and sometimes venture into deeper waters;[/E2]","live_in"
"[E1]Spotted eagle rays or Aetobatus narinari primarily[/E1] feed on [E2]a diet of small fish, crustaceans, and various invertebrates near the ocean floor;[/E2]","feed_on"
"[E1]Spotted eagle rays or Aetobatus narinari[/E1] breed by [E2]ovoviviparity, giving birth to live young after a gestation period[/E2]","breed_by"
"[E1]ocellated eagle ray or the whitespotted eagle ray or Aetobatus ocellatus[/E1] live in [E2]Indo-Pacific in East Africa, including the Red Sea to Hawaiian Islands and French Polynesia[/E2]","live_in"
"[E1]ocellated eagle ray or Aetobatus ocellatus[/E1] feed on [E2]small fish, crustaceans, and various invertebrates found near the ocean floor;[/E2]","feed_on"
"[E1]Ocellated eagle rays or Aetobatus ocellatus[/E1] breed by [E2]ovoviviparity, giving birth to live young after a gestation period.[/E2]","breed_by"
"[E1]Giant oceanic manta ray or giant manta ray or oceanic manta ray or Mobula birostris[/E1] live in [E2]the tropical, subtropical, and temperate waters worldwide[/E2]","live_in"
"[E1]Giant oceanic manta ray or giant manta ray or oceanic manta ray or Mobula birostris[/E1] feed on [E2]planktonic organisms and small fish[/E2]","feed_on"
"[E1]Giant oceanic manta ray or giant manta ray or oceanic manta ray or Mobula birostris[/E1] breed by [E2]being ovoviviparous with eggs developing and hatching inside the mother's body[/E2]","breed_by"
"[E1]Lesser devil rays or Mobula hypostoma[/E1] live in [E2]shallow waters in Atlantic Ocean along the coasts of the western Atlantic, from North Carolina to northern Argentina and is present from the Western Sahara south to Angola in the Eastern Atlantic[/E2]","live_in"
"[E1]Lesser devil rays or Mobula hypostoma[/E1] feed on [E2]diet primarily consists of plankton, which they filter from the water;[/E2]","feed_on"
"[E1]Lesser devil rays or Mobula hypostoma[/E1] breed by [E2]ovoviviparity, giving birth to live young after a gestation period[/E2]","breed_by"
"[E1]Shortfin devil rays or Mobula kuhlii[/E1] live in [E2]the Indo-West Pacific from South Africa to the Solomon Islands[/E2]","live_in"
"[E1]Shortfin devil rays or Mobula kuhlii[/E1] feed on [E2]plankton which they filter from the water;[/E2]","feed_on"
"[E1]Shortfin devil rays or Mobula kuhlii[/E1] breed by [E2]ovoviviparity, giving birth to live young after a gestation period.[/E2]","breed_by"
"[E1]Spinetail devil ray or spinetail mobula ray or Japanese mobula ray or Mobula mobular  or Mobula japanica[/E1] live in [E2]the tropical and warm temperate waters of the Pacific, Atlantic, and Indian Oceans[/E2]","live_in"
"[E1]Spinetail devil ray or spinetail mobula ray or Japanese mobula ray or Mobula mobular  or Mobula japanica[/E1] feed on [E2]small fish and planktonic crustaceans[/E2]","feed_on"
"[E1]Spinetail devil ray or spinetail mobula ray or Japanese mobula ray or Mobula mobular  or Mobula japanica[/E1] breed by [E2]being ovoviviparous where eggs hatch inside the female's body[/E2]","breed_by"
"[E1]Bentfin devil ray or lesser devil ray or smoothtail devil ray or smoothtail mobula or Thurston devil ray or Mobula thurstoni[/E1] live in [E2]tropical to temperate waters, including the Atlantic, Pacific, and Indian Oceans[/E2]","live_in"
"[E1]Bentfin devil ray or lesser devil ray or smoothtail devil ray or smoothtail mobula or Thurston devil ray or Mobula thurstoni[/E1] feed on [E2]small fish and plankton[/E2]","feed_on"
"[E1]Bentfin devil ray or lesser devil ray or smoothtail devil ray or smoothtail mobula or Thurston devil ray or Mobula thurstoni[/E1] breed by [E2]being ovoviviparous, giving birth to live young[/E2]","breed_by"
"[E1]Ornate eagle ray or Aetomylaeus vespertilio[/E1] live in [E2]the Indo-Pacific region including the Red Sea[/E2]","live_in"
"[E1]Ornate eagle ray or Aetomylaeus vespertilio[/E1] feed on [E2]mollusks and crustaceans[/E2]","feed_on"
"[E1]Ornate eagle ray or Aetomylaeus vespertilio[/E1] breed by [E2]being ovoviviparous, with the eggs retained within the body of the female, where the embryo develops and hatches from the egg still inside the mother, who then gives birth to live young[/E2]","breed_by"
"[E1]Marbled whipray or longnose marbled whipray or marbled freshwater stingray or Fluvitrygon oxyrhynchus[/E1] live in [E2]the shallow coastal waters and estuaries of the tropical Indo-West Pacific region[/E2]","live_in"
"[E1]Marbled whipray or longnose marbled whipray or marbled freshwater stingray or Fluvitrygon oxyrhynchus[/E1] feed on [E2]benthic organisms, including crustaceans, mollusks, and small fish[/E2]","feed_on"
"[E1]Marbled whipray or longnose marbled whipray or marbled freshwater stingray or Fluvitrygon oxyrhynchus[/E1] breed by [E2]ovoviviparity, where the embryos are nourished via a yolk sac inside the mother until they are born live[/E2]","breed_by"
"[E1]Aetobatus flagellum or Aetobatus flagellum[/E1] live in [E2]tropical to warm-temperate waters, including the Indo-West Pacific, from the Red Sea and East Africa to Papua New Guinea, north to Japan, south to Australia[/E2]","live_in"
"[E1]Aetobatus flagellum or Aetobatus flagellum[/E1] feed on [E2]a variety of prey such as crustaceans, mollusks, and small benthic fishes[/E2]","feed_on"
"[E1]Aetobatus flagellum or Aetobatus flagellum[/E1] breed by [E2]being ovoviviparous, where the young are hatched from eggs that are held within the body of the parent[/E2]","breed_by"
"[E1]Spotback skate or Atlantoraja castelnaui[/E1] live in [E2]the southwest Atlantic, particularly in Argentina, Uruguay, and Brazil[/E2]","live_in"
"[E1]Spotback skate or Atlantoraja castelnaui[/E1] feed on [E2]crustaceans, mollusks, and small fish[/E2]","feed_on"
"[E1]Spotback skate or Atlantoraja castelnaui[/E1] breed by [E2]being oviparous[/E2]","breed_by"
"[E1]Barndoor skate or Dipturus laevis[/E1] live in [E2]the western Atlantic Ocean, extending from Newfoundland and southern Greenland down to North Carolina, USA[/E2]","live_in"
"[E1]Barndoor skate or Dipturus laevis[/E1] feed on [E2]benthic invertebrates, particularly crustaceans and mollusks, and also small fish[/E2]","feed_on"
"[E1]Barndoor skate or Dipturus laevis[/E1] breed by [E2]being oviparous[/E2]","breed_by"
"[E1]Winghead shark or Eusphyra blochii[/E1] live in [E2]the Indo-West Pacific region, specifically in shallow coastal waters of the Arabian Sea and the Bay of Bengal[/E2]","live_in"
"[E1]Winghead shark or Eusphyra blochii[/E1] feed on [E2]small fish and invertebrates[/E2]","feed_on"
"[E1]Winghead shark or Eusphyra blochii[/E1] breed by [E2]being viviparous[/E2]","breed_by"
"[E1]Speartooth shark  or Glyphis glyphis shark[/E1] live in [E2]murky, turbid waters of large tropical rivers and coastal marine environments in Northern Australia and New Guinea[/E2]","live_in"
"[E1]Speartooth shark or Glyphis glyphis[/E1] feed on [E2]a wide range of small fish and possibly crustaceans[/E2]","feed_on"
"[E1]Speartooth shark or Glyphis glyphis[/E1] breed by [E2]being viviparous with embryos feeding on a yolk sac before birth[/E2]","breed_by"
"[E1]Whitefin topeshark or Hemitriakis leucoperiptera[/E1] live in [E2]he tropical waters of the Philippines;[/E2]","live_in"
"[E1]Whitefin topeshark or Hemitriakis leucoperiptera[/E1] feed on [E2]crustaceans and small fish possibly;[/E2]","feed_on"
"[E1]Whitefin topeshark or Hemitriakis leucoperiptera[/E1] breed by [E2]being ovoviviparous.[/E2]","breed_by"
"[E1]Narrownose smooth-hound or Mustelus schmitti[/E1] live in [E2]the southwestern Atlantic Ocean, from southern Brazil to Argentina, at depths from 10 to 200 meters in muddy or sandy environments along the continental shelf,[/E2]","live_in"
"[E1]Narrownose smooth-hound or Mustelus schmitti[/E1] feed on [E2]a diet reflecting prey availability in their habitat, including crustaceans like shrimp and crabs, squids, and small bony fishes[/E2]","feed_on"
"[E1]Narrownose smooth-hound or Mustelus schmitti[/E1] breed by [E2]being ovoviviparous, with 2 to 7 pups per litter, and a birth length of about 26 cm[/E2]","breed_by"
"[E1]Scalloped hammerhead or Sphyrna lewini[/E1] live in [E2]warm temperate and tropical waters worldwide over continental and insular shelves and adjacent deep water, including the Atlantic, Indian, and Pacific Oceans;[/E2]","live_in"
"[E1]Scalloped hammerhead or Sphyrna lewini[/E1] feed on [E2]various types of fishes such as sardines, herring, and mackerel, and invertebrates, including squids, octopuses, and crustaceans;[/E2]","feed_on"
"[E1]Scalloped hammerhead or Sphyrna lewini[/E1] breed by [E2]viviparity, giving birth to live young after a gestation period of 9-10 months with a single litter consisting of 15-31 pups[/E2]","breed_by"
"[E1]Pollan or Coregonus pollan or Coregonus pollan or Coregonus autumnalis[/E1] live in [E2]only four lakes in Ireland: Lough Neagh, Lower Lough Erne, Lough Ree, and Lough Derg;[/E2]","live_in"
"[E1]Pollan or Coregonus pollan or Coregonus pollan or Coregonus autumnalis[/E1] feed on [E2]a variety of invertebrates and small fish, as well as zooplankton, especially in their younger years;[/E2]","feed_on"
"[E1]Pollan or Coregonus pollan or Coregonus pollan or Coregonus autumnalis[/E1] breed by [E2]spawning in winter typically in December, over coarse sandy or gravelly bottoms in the littoral zones of the lakes where they reside[/E2]","breed_by"
"[E1]Schelly or Coregonus stigmaticus[/E1] live in [E2]four lakes in the Lake District: Brothers Water, Haweswater, Red Tarn, and Ullswater;[/E2]","live_in"
"[E1]Schelly or Coregonus stigmaticus[/E1] feed on [E2]zooplankton especially cladocerans and copepods, as well as insects and their larvae;[/E2]","feed_on"
"[E1]Schelly or Coregonus stigmaticus[/E1] breed by [E2]spawning in late autumn to early winter over shallow gravelly or sandy lake bottoms[/E2]","breed_by"
"[E1]Coregonus vandesius or Vendace[/E1] live in [E2]two lakes in England, Derwent Water and Bassenthwaite Lake;[/E2]","live_in"
"[E1]Coregonus vandesius or Vendace primarily[/E1] feed on [E2]planktonic crustaceans, including water fleas (Daphnia and Bosmina species) and copepods;[/E2]","feed_on"
"[E1]Coregonus vandesius or Vendace[/E1] breed by [E2]spawning between late autumn and winter, releasing their eggs over gravelly or sandy substrates in deep waters[/E2]","breed_by"
"[E1]Huchen or Hucho hucho or Danube salmon or redfish[/E1] live in [E2]the large cold-water rivers and their tributaries across northern and eastern Europe, particularly the Danube River Basin;[/E2]","live_in"
